2026-09-06 00:59:20,177,11,up,8383.41,0.18,
2026-09-06 01:00:06,177,11,up,8430.01,0.22,
2026-09-06 01:00:53,177,11,up,8476.99,0.16,
2026-09-06 01:01:40,177,11,up,8523.67,0.18,
2026-09-06 01:02:27,177,11,up,8570.63,0.19,
2026-09-06 01:03:14,177,11,up,8617.35,0.22,
2026-09-06 01:04:01,177,11,up,8664.36,0.15,
2026-09-06 01:04:51,177,11,up,8714.08,0.17,
2026-09-06 01:05:38,177,11,up,8761.09,0.20,
2026-09-06 01:06:24,177,11,up,8807.85,0.28,
2026-09-06 01:07:11,177,11,up,8854.78,0.18,
2026-09-06 01:07:58,177,11,up,8901.39,0.19,
2026-09-06 01:08:45,177,11,up,8948.34,0.28,
2026-09-06 01:09:31,177,11,up,8994.97,0.34,
2026-09-06 01:10:18,177,11,up,9041.93,0.23,
2026-09-06 01:11:05,177,11,up,9088.59,0.19,
2026-09-06 01:11:52,177,11,up,9135.59,0.21,
2026-09-06 01:12:39,177,11,up,9182.18,0.15,
2026-09-06 01:13:26,177,11,up,9229.20,0.17,
2026-09-06 01:14:12,177,11,up,9276.01,0.20,
2026-09-06 01:14:59,177,11,up,9322.92,0.30,
2026-09-06 01:15:46,177,11,up,9369.75,0.25,
2026-09-06 01:16:33,177,11,up,9416.80,0.24,
2026-09-06 01:17:20,177,11,up,9463.46,0.15,
2026-09-06 01:18:07,177,11,up,9510.43,0.17,
2026-09-06 01:18:54,177,11,up,9557.09,0.21,
2026-09-06 01:19:41,177,11,up,9604.13,0.14,
2026-09-06 01:20:27,177,11,up,9650.91,0.12,
2026-09-06 01:21:14,177,11,up,9697.88,0.17,
2026-09-06 01:22:01,177,11,up,9744.58,0.20,
2026-09-06 01:22:48,177,11,up,9791.54,0.15,
2026-09-06 01:23:35,177,11,up,9838.23,0.30,
2026-09-06 01:24:22,177,11,up,9885.22,0.28,
2026-09-06 01:25:08,177,11,up,9931.91,0.19,
2026-09-06 01:25:55,177,11,up,9978.92,0.17,
2026-09-06 01:26:42,177,11,up,10025.55,0.20,
2026-09-06 01:27:29,177,11,up,10072.57,0.15,
2026-09-06 01:28:16,177,11,up,10119.22,0.21,
2026-09-06 01:29:03,177,11,up,10166.23,0.21,
2026-09-06 01:29:49,177,11,up,10212.94,0.21,
2026-09-06 01:30:36,177,11,up,10259.91,0.40,
2026-09-06 01:31:23,177,11,up,10306.60,0.25,
2026-09-06 01:32:10,177,11,up,10353.64,0.43,
2026-09-06 01:32:57,177,11,up,10400.31,0.33,
2026-09-06 01:33:44,177,11,up,10447.36,0.28,
2026-09-06 01:34:30,177,11,up,10493.97,0.17,
2026-09-06 01:35:17,177,11,up,10540.96,0.18,
2026-09-06 01:36:04,177,11,up,10587.67,0.21,
2026-09-06 01:36:51,177,11,up,10634.65,0.19,
2026-09-06 01:37:38,177,11,up,10681.27,0.15,
2026-09-06 01:38:25,177,11,up,10728.26,0.25,
2026-09-06 01:39:11,177,11,up,10774.91,0.28,
2026-09-06 01:39:58,177,11,up,10821.91,0.19,
2026-09-06 01:40:45,177,11,up,10868.64,0.27,
2026-09-06 01:41:32,177,11,up,10915.68,0.26,
2026-09-06 01:42:19,177,11,up,10962.26,0.24,
2026-09-06 01:43:06,177,11,up,11009.68,0.20,
2026-09-06 01:43:53,177,11,up,11056.34,0.20,
2026-09-06 01:44:40,177,11,up,11103.30,0.28,
2026-09-06 01:45:26,177,11,up,11149.95,0.18,
2026-09-06 01:46:16,177,11,up,11199.90,0.18,
2026-09-06 01:47:06,177,11,up,11249.51,0.18,
2026-09-06 01:47:53,177,11,up,11296.56,0.22,
2026-09-06 01:48:43,177,11,up,11346.28,0.15,
2026-09-06 01:49:30,177,11,up,11393.22,0.18,
2026-09-06 01:50:19,177,11,up,11443.04,0.25,
2026-09-06 01:51:06,177,11,up,11489.96,0.25,
2026-09-06 01:51:53,177,11,up,11536.64,0.24,
2026-09-06 01:52:40,177,11,up,11583.77,0.24,
2026-09-06 01:53:27,177,11,up,11630.45,0.22,
2026-09-06 01:54:14,177,11,up,11677.45,0.23,
2026-09-06 01:55:04,177,11,up,11727.18,0.23,
2026-09-06 01:55:51,177,11,up,11774.20,0.16,
2026-09-06 01:56:37,177,11,up,11820.84,0.19,
2026-09-06 01:57:24,177,11,up,11867.89,0.21,
2026-09-06 01:58:11,177,11,up,11914.54,0.15,
2026-09-06 01:58:58,177,11,up,11961.46,0.17,
2026-09-06 01:59:45,177,11,up,12008.15,0.20,
2026-09-06 02:00:32,177,11,up,12055.17,0.35,
2026-09-06 02:01:18,177,11,up,12101.86,0.23,
2026-09-06 02:02:05,177,11,up,12148.98,0.36,
2026-09-06 02:02:52,177,11,up,12195.59,0.28,
2026-09-06 02:03:39,177,11,up,12242.52,0.27,
2026-09-06 02:04:26,177,11,up,12289.22,0.22,
2026-09-06 02:05:13,177,11,up,12336.22,0.22,
2026-09-06 02:05:59,177,11,up,12382.90,0.22,
2026-09-06 02:06:47,177,11,up,12430.33,0.23,
2026-09-06 02:07:33,177,11,up,12476.94,0.21,
2026-09-06 02:08:20,177,11,up,12523.93,0.19,
2026-09-06 02:09:07,177,11,up,12570.56,0.22,
2026-09-06 02:09:54,177,11,up,12617.52,0.16,
2026-09-06 02:10:41,177,11,up,12664.25,0.16,
2026-09-06 02:11:28,177,11,up,12711.29,0.20,
2026-09-06 02:12:14,177,11,up,12757.88,0.15,
2026-09-06 02:13:01,177,11,up,12804.96,0.21,
2026-09-06 02:13:48,177,11,up,12851.54,0.22,
2026-09-06 02:14:38,177,11,up,12901.44,0.23,
2026-09-06 02:15:25,177,11,up,12948.46,0.17,
2026-09-06 02:16:12,177,11,up,12995.53,0.26,
2026-09-06 02:16:59,177,11,up,13042.16,0.24,
2026-09-06 02:17:46,177,11,up,13089.64,0.23,
2026-09-06 02:18:33,177,11,up,13136.35,0.17,
2026-09-06 02:19:20,177,11,up,13183.44,0.19,
2026-09-06 02:20:07,177,11,up,13230.10,0.21,
2026-09-06 02:20:53,177,11,up,13277.03,0.22,
2026-09-06 02:21:40,177,11,up,13323.71,0.23,
2026-09-06 02:22:27,177,11,up,13370.61,0.21,
2026-09-06 02:23:14,177,11,up,13417.30,0.28,
2026-09-06 02:24:01,177,11,up,13464.30,0.25,
2026-09-06 02:24:47,177,11,up,13510.94,0.30,
2026-09-06 02:25:34,177,11,up,13557.86,0.25,
2026-09-06 02:26:21,177,11,up,13604.55,0.23,
2026-09-06 02:27:08,177,11,up,13651.55,0.21,
2026-09-06 02:27:55,177,11,up,13698.26,0.21,
2026-09-06 02:28:45,177,11,up,13748.28,0.22,
2026-09-06 02:29:31,177,11,up,13794.91,0.33,
2026-09-06 02:30:18,177,11,up,13841.91,0.21,
2026-09-06 02:31:05,177,11,up,13888.55,0.20,
2026-09-06 02:31:52,177,11,up,13935.57,0.25,
2026-09-06 02:32:39,177,11,up,13982.21,0.17,
2026-09-06 02:33:26,177,11,up,14029.18,0.26,
2026-09-06 02:34:15,177,11,up,14078.87,0.21,
2026-09-06 02:35:02,177,11,up,14125.93,0.23,
2026-09-06 02:35:49,177,11,up,14172.58,0.16,
2026-09-06 02:36:36,177,11,up,14219.57,0.16,
2026-09-06 02:37:23,177,11,up,14266.27,0.19,
2026-09-06 02:38:10,177,11,up,14313.27,0.22,
2026-09-06 02:38:56,177,11,up,14359.90,0.25,
2026-09-06 02:39:43,177,11,up,14406.94,0.23,
2026-09-06 02:40:30,177,11,up,14453.56,0.23,
2026-09-06 02:41:17,177,11,up,14500.58,0.19,
2026-09-06 02:42:04,177,11,up,14547.24,0.31,
2026-09-06 02:42:51,177,11,up,14594.15,0.37,
2026-09-06 02:43:37,177,11,up,14640.74,0.31,
2026-09-06 02:44:27,177,11,up,14690.82,0.19,
2026-09-06 02:45:14,177,11,up,14737.54,0.20,
2026-09-06 02:46:01,177,11,up,14784.54,0.36,
2026-09-06 02:46:48,177,11,up,14831.78,0.22,
2026-09-06 02:47:35,177,11,up,14878.66,0.21,
2026-09-06 02:48:22,177,11,up,14925.27,0.20,
2026-09-06 02:49:09,177,11,up,14972.19,0.23,
2026-09-06 02:49:55,177,11,up,15018.92,0.17,
2026-09-06 02:50:42,177,11,up,15065.99,0.18,
2026-09-06 02:51:29,177,11,up,15112.68,0.21,
2026-09-06 02:52:16,177,11,up,15159.71,0.37,
2026-09-06 02:53:03,177,11,up,15206.32,0.28,
2026-09-06 02:53:50,177,11,up,15253.29,0.30,
2026-09-06 02:54:36,177,11,up,15300.00,0.18,
2026-09-06 02:55:23,177,11,up,15346.96,0.20,
2026-09-06 02:56:10,177,11,up,15393.69,0.21,
2026-09-06 02:56:57,177,11,up,15440.72,0.23,
2026-09-06 02:57:44,177,11,up,15487.34,0.21,
2026-09-06 02:58:31,177,11,up,15534.36,0.29,
2026-09-06 02:59:17,177,11,up,15581.00,0.19,
2026-09-06 03:00:04,177,11,up,15628.04,0.20,
2026-09-06 03:00:51,177,11,up,15674.83,0.14,
2026-09-06 03:01:38,177,11,up,15721.71,0.19,
2026-09-06 03:02:25,177,11,up,15768.31,0.22,
2026-09-06 03:03:12,177,11,up,15815.35,0.16,
2026-09-06 03:03:58,177,11,up,15861.99,0.18,
2026-09-06 03:04:45,177,11,up,15908.99,0.19,
2026-09-06 03:05:32,177,11,up,15955.74,0.20,
2026-09-06 03:06:19,177,11,up,16002.65,0.15,
2026-09-06 03:07:06,177,11,up,16049.31,0.17,
2026-09-06 03:07:53,177,11,up,16096.46,0.19,
2026-09-06 03:08:40,177,11,up,16143.11,0.14,
2026-09-06 03:09:27,177,11,up,16190.11,0.15,
2026-09-06 03:10:13,177,11,up,16236.77,0.19,
2026-09-06 03:11:00,177,11,up,16283.72,0.22,
2026-09-06 03:11:47,177,11,up,16330.37,0.15,
2026-09-06 03:12:37,177,11,up,16380.40,0.17,
2026-09-06 03:13:24,177,11,up,16427.09,0.20,
2026-09-06 03:14:11,177,11,up,16474.08,0.14,
2026-09-06 03:14:57,177,11,up,16520.72,0.20,
2026-09-06 03:15:44,177,11,up,16567.73,0.21,
2026-09-06 03:16:31,177,11,up,16614.42,0.29,
2026-09-06 03:17:18,177,11,up,16661.39,0.20,
2026-09-06 03:18:05,177,11,up,16708.08,0.21,
2026-09-06 03:18:54,177,11,up,16758.00,0.22,
2026-09-06 03:19:41,177,11,up,16804.62,0.31,
2026-09-06 03:20:28,177,11,up,16851.62,0.20,
2026-09-06 03:21:15,177,11,up,16898.31,0.22,
2026-09-06 03:22:02,177,11,up,16945.31,0.15,
2026-09-06 03:22:48,177,11,up,16992.04,0.17,
2026-09-06 03:23:35,177,11,up,17039.04,0.21,
2026-09-06 03:24:22,177,11,up,17085.68,0.22,
2026-09-06 03:25:09,177,11,up,17132.72,0.17,
2026-09-06 03:25:56,177,11,up,17179.35,0.20,
2026-09-06 03:26:43,177,11,up,17226.33,0.18,
2026-09-06 03:27:29,177,11,up,17273.05,0.19,
2026-09-06 03:28:16,177,11,up,17319.93,0.28,
2026-09-06 03:29:03,177,11,up,17366.55,0.18,
2026-09-06 03:29:50,177,11,up,17413.55,0.20,
2026-09-06 03:30:37,177,11,up,17460.14,0.22,
2026-09-06 03:31:24,177,11,up,17507.08,0.22,
2026-09-06 03:32:10,177,11,up,17553.77,0.24,
2026-09-06 03:32:57,177,11,up,17600.81,0.16,
2026-09-06 03:33:44,177,11,up,17647.42,0.19,
2026-09-06 03:34:31,177,11,up,17694.40,0.14,
2026-09-06 03:35:17,177,11,up,17741.05,0.34,
2026-09-06 03:36:04,177,11,up,17788.03,0.27,
2026-09-06 03:36:51,177,11,up,17834.64,0.24,
2026-09-06 03:37:38,177,11,up,17881.56,0.21,
2026-09-06 03:38:25,177,11,up,17928.23,0.21,
2026-09-06 03:39:12,177,11,up,17975.21,0.31,
2026-09-06 03:39:58,177,11,up,18021.83,0.27,
2026-09-06 03:40:45,177,11,up,18068.86,0.18,
2026-09-06 03:41:32,177,11,up,18115.53,0.18,
2026-09-06 03:42:19,177,11,up,18162.59,0.21,
2026-09-06 03:43:06,177,11,up,18209.24,0.15,
2026-09-06 03:43:53,177,11,up,18256.58,0.25,
2026-09-06 03:44:40,177,11,up,18303.22,0.24,
2026-09-06 03:45:27,177,11,up,18350.07,0.23,
2026-09-06 03:46:13,177,11,up,18396.73,0.29,
2026-09-06 03:47:00,177,11,up,18443.79,0.25,
2026-09-06 03:47:47,177,11,up,18490.50,0.21,
2026-09-06 03:48:34,177,11,up,18537.46,0.15,
2026-09-06 03:49:21,177,11,up,18584.26,0.19,
2026-09-06 03:50:08,177,11,up,18631.15,0.24,
2026-09-06 03:50:54,177,11,up,18677.81,0.18,
2026-09-06 03:51:41,177,11,up,18724.78,0.18,
2026-09-06 03:52:31,177,11,up,18774.40,0.22,
2026-09-06 03:53:18,177,11,up,18821.40,0.23,
2026-09-06 03:54:05,177,11,up,18868.18,0.22,
2026-09-06 03:54:52,177,11,up,18915.13,0.29,
2026-09-06 03:55:38,177,11,up,18961.81,0.18,
2026-09-06 03:56:25,177,11,up,19008.74,0.19,
2026-09-06 03:57:12,177,11,up,19055.40,0.20,
2026-09-06 03:57:59,177,11,up,19102.38,0.22,
2026-09-06 03:58:45,177,11,up,19149.03,0.16,
2026-09-06 03:59:32,177,11,up,19196.02,0.22,
2026-09-06 04:00:19,177,11,up,19242.71,0.21,
2026-09-06 04:01:06,177,11,up,19289.62,0.23,
2026-09-06 04:01:53,177,11,up,19336.23,0.15,
2026-09-06 04:02:43,177,11,up,19386.31,0.17,
2026-09-06 04:03:29,177,11,up,19433.01,0.19,
2026-09-06 04:04:16,177,11,up,19479.96,0.19,
2026-09-06 04:05:03,177,11,up,19526.59,0.21,
2026-09-06 04:05:50,177,11,up,19573.53,0.20,
2026-09-06 04:06:37,177,11,up,19620.22,0.43,
2026-09-06 04:07:24,177,11,up,19667.28,0.41,
2026-09-06 04:08:10,177,11,up,19713.92,0.25,
2026-09-06 04:08:57,177,11,up,19760.94,0.20,
2026-09-06 04:09:44,177,11,up,19807.61,0.22,
2026-09-06 04:10:31,177,11,up,19854.55,0.23,
2026-09-06 04:11:18,177,11,up,19901.25,0.16,
2026-09-06 04:12:05,177,11,up,19948.26,0.19,
2026-09-06 04:12:51,177,11,up,19994.86,0.27,
2026-09-06 04:13:38,177,11,up,20041.76,0.42,
2026-09-06 04:14:25,177,11,up,20088.44,0.30,
2026-09-06 04:15:12,177,11,up,20135.43,0.41,
2026-09-06 04:15:59,177,11,up,20182.04,0.41,
2026-09-06 04:16:48,177,11,up,20231.97,0.23,
2026-09-06 04:17:38,177,11,up,20281.62,0.20,
2026-09-06 04:18:25,177,11,up,20328.59,0.22,
2026-09-06 04:19:12,177,11,up,20375.27,0.23,
2026-09-06 04:19:59,177,11,up,20422.25,0.16,
2026-09-06 04:20:45,177,11,up,20468.87,0.18,
2026-09-06 04:21:32,177,11,up,20515.82,0.20,
2026-09-06 04:22:19,177,11,up,20562.48,0.15,
2026-09-06 04:23:06,177,11,up,20609.49,0.18,
2026-09-06 04:23:53,177,11,up,20656.18,0.19,
2026-09-06 04:24:40,177,11,up,20703.18,0.15,
2026-09-06 04:25:26,177,11,up,20749.86,0.17,
2026-09-06 04:26:13,177,11,up,20796.90,0.31,
2026-09-06 04:27:00,177,11,up,20843.55,0.28,
2026-09-06 04:27:47,177,11,up,20890.51,0.26,
2026-09-06 04:28:34,177,11,up,20937.17,0.28,
2026-09-06 04:29:21,177,11,up,20984.19,0.24,
2026-09-06 04:30:07,177,11,up,21030.77,0.30,
2026-09-06 04:30:54,177,11,up,21077.76,0.20,
2026-09-06 04:31:41,177,11,up,21124.47,0.21,
2026-09-06 04:32:31,177,11,up,21174.51,0.26,
2026-09-06 04:33:18,177,11,up,21221.18,0.26,
2026-09-06 04:34:05,177,11,up,21268.09,0.18,
2026-09-06 04:34:51,177,11,up,21314.85,0.19,
2026-09-06 04:35:38,177,11,up,21361.82,0.29,
2026-09-06 04:36:25,177,11,up,21408.49,0.19,
2026-09-06 04:37:12,177,11,up,21455.54,0.27,
2026-09-06 04:38:02,177,11,up,21505.17,0.25,
2026-09-06 04:38:52,177,11,up,21555.19,0.33,
2026-09-06 04:39:38,177,11,up,21601.83,0.25,
2026-09-06 04:40:25,177,11,up,21648.77,0.40,
2026-09-06 04:41:12,177,11,up,21695.48,0.37,
2026-09-06 04:41:59,177,11,up,21742.40,0.22,
2026-09-06 04:42:45,177,11,up,21789.02,0.21,
2026-09-06 04:43:32,177,11,up,21836.04,0.27,
2026-09-06 04:44:19,177,11,up,21882.78,0.26,
2026-09-06 04:45:07,177,11,up,21930.16,0.18,
2026-09-06 04:45:53,177,11,up,21976.75,0.17,
2026-09-06 04:46:40,177,11,up,22023.80,0.18,
2026-09-06 04:47:27,177,11,up,22070.46,0.20,
2026-09-06 04:48:14,177,11,up,22117.38,0.19,
2026-09-06 04:49:01,177,11,up,22164.18,0.20,
2026-09-06 04:49:48,177,11,up,22211.16,0.18,
2026-09-06 04:50:34,177,11,up,22257.76,0.21,
2026-09-06 04:51:21,177,11,up,22304.80,0.15,
2026-09-06 04:52:08,177,11,up,22351.51,0.26,
2026-09-06 04:52:55,177,11,up,22398.49,0.25,
2026-09-06 04:53:42,177,11,up,22445.13,0.24,
2026-09-06 04:54:29,177,11,up,22492.13,0.28,
2026-09-06 04:55:15,177,11,up,22538.73,0.24,
2026-09-06 04:56:02,177,11,up,22585.75,0.30,
2026-09-06 04:56:49,177,11,up,22632.34,0.35,
2026-09-06 04:57:36,177,11,up,22679.24,0.22,
2026-09-06 04:58:22,177,11,up,22725.97,0.20,
2026-09-06 04:59:09,177,11,up,22772.93,0.22,
