#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:55:58       3     36     51      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     18     14 
 20260416    06:56:00       0     63     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      5 
 20260416    06:56:00       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     30      0 
 20260416    06:56:00       2     51     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     36     13 
 20260416    06:56:00       3     48     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     34     71 
 20260416    06:56:01       0     53     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     90      7 
 20260416    06:56:01       1     79     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      6     12 
 20260416    06:56:01       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     85     13 
 20260416    06:56:01       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     91     57 
 20260416    06:56:02       0     49     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     73     12 
 20260416    06:56:02       1     78     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     22      7 
 20260416    06:56:02       2     41     55      -      8      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     71      3 
 20260416    06:56:02       3     55     51      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     19 
 20260416    06:56:04       0     60     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     42     19 
 20260416    06:56:04       1     72     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     38      3 
 20260416    06:56:04       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     54      4 
 20260416    06:56:04       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66      7 
 20260416    06:56:05       0     66     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:05       1     49     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     85     14 
 20260416    06:56:05       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     85     16 
 20260416    06:56:05       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     96     54 
 20260416    06:56:06       0     49     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     15 
 20260416    06:56:06       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     54      7 
 20260416    06:56:06       2     65     55      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0     13 
 20260416    06:56:06       3     36     51      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     91     57 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:56:08       0     49     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     66     13 
 20260416    06:56:08       1     79     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     34     13 
 20260416    06:56:08       2     68     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      7      0 
 20260416    06:56:08       3     49     52      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     82     60 
 20260416    06:56:09       0     50     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     50     17 
 20260416    06:56:09       1     79     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     30      6 
 20260416    06:56:09       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     63      5 
 20260416    06:56:09       3     55     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     19 
 20260416    06:56:10       0     62     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:10       1     51     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     33     13 
 20260416    06:56:10       2     67     55      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     22      0 
 20260416    06:56:10       3     39     51      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66     63 
 20260416    06:56:11       0     50     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     50     17 
 20260416    06:56:11       1     68     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      1 
 20260416    06:56:11       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      9 
 20260416    06:56:11       3     52     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     56     66 
 20260416    06:56:13       0     51     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     11     21 
 20260416    06:56:13       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     82     16 
 20260416    06:56:13       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     56     18 
 20260416    06:56:13       3     39     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     72     54 
 20260416    06:56:14       0     48     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     98      6 
 20260416    06:56:14       1     76     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0     14 
 20260416    06:56:14       2     41     55      -     10      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     85     15 
 20260416    06:56:14       3     36     51      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0    102     54 
 20260416    06:56:15       0     49     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     74     11 
 20260416    06:56:15       1     80     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     22      8 
 20260416    06:56:15       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     71      9 
 20260416    06:56:15       3     36     52      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     81     11 
 20260416    06:56:17       0     67     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:17       1     52     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0     19 
 20260416    06:56:17       2     53     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46     19 
 20260416    06:56:17       3     41     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     64      0 
 20260416    06:56:18       0     49     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     54      0 
 20260416    06:56:18       1     59     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     39     12 
 20260416    06:56:18       2     67     55      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     14      0 
 20260416    06:56:18       3     39     52      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     74     61 
 20260416    06:56:19       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:19       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:19       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:19       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:21       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:21       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:21       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:21       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:56:24       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:24       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:24       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:24       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:26       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:26       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:26       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:26       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:28       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:28       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:28       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:28       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:31       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:31       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:31       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:31       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:33       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:33       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:33       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:33       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:35       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:35       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:35       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:35       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:37       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:37       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:37       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:37       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:39       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:39       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:39       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:39       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:41       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:41       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:41       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:41       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:43       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:43       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:43       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:43       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:46       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:46       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:46       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:46       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:56:48       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:48       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:48       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:48       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:50       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:50       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:50       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:50       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:52       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:52       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:52       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:52       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:55       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:55       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:55       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:55       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:57       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:57       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:57       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:57       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:56:59       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:56:59       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:56:59       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:56:59       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:57:02       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:57:02       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:57:02       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:57:02       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
