#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:33:10       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     63      5 
 20260416    06:33:10       3     52     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     17 
 20260416    06:33:11       0     48     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     16     20 
 20260416    06:33:11       1     49     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     84      7 
 20260416    06:33:11       2     65     54      -      7      2      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     14      3 
 20260416    06:33:11       3     36     50      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     56     66 
 20260416    06:33:13       0     48     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     11     24 
 20260416    06:33:13       1     53     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     82     19 
 20260416    06:33:13       2     68     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      6 
 20260416    06:33:13       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     57     66 
 20260416    06:33:14       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     19     23 
 20260416    06:33:14       1     57     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     39     12 
 20260416    06:33:14       2     64     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     38      7 
 20260416    06:33:14       3     36     50      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     58     66 
 20260416    06:33:15       0     67     77      -      5      2      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      6      3 
 20260416    06:33:15       1     50     73      -     10      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     44      1 
 20260416    06:33:15       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     31     14 
 20260416    06:33:15       3     45     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     64      0 
 20260416    06:33:17       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     98      0 
 20260416    06:33:17       1     55     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0     17 
 20260416    06:33:17       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     85      0 
 20260416    06:33:17       3     44     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      9     21 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:33:18       0     48     77      -     11      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     74     11 
 20260416    06:33:18       1     75     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     30     12 
 20260416    06:33:18       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     71     16 
 20260416    06:33:18       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     91      0 
 20260416    06:33:19       0     67     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      6      0 
 20260416    06:33:19       1     53     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     84      0 
 20260416    06:33:19       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     33     13 
 20260416    06:33:19       3     46     50      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     56      9 
 20260416    06:33:21       0     49     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     13 
 20260416    06:33:21       1     49     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     79      1 
 20260416    06:33:21       2     56     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0     16 
 20260416    06:33:21       3     35     51      -      7      2      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     91     57 
 20260416    06:33:22       0     47     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     97      6 
 20260416    06:33:22       1     77     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      6     17 
 20260416    06:33:22       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     85      0 
 20260416    06:33:22       3     43     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     11     20 
 20260416    06:33:23       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0    103      4 
 20260416    06:33:23       1     73     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      2     19 
 20260416    06:33:23       2     67     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      7 
 20260416    06:33:23       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     58     65 
 20260416    06:33:24       0     56     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     66     13 
 20260416    06:33:24       1     79     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     38      0 
 20260416    06:33:24       2     42     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     54      1 
 20260416    06:33:24       3     41     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     32     59 
 20260416    06:33:26       0     47     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     72      0 
 20260416    06:33:26       1     58     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     54      7 
 20260416    06:33:26       2     63     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     14      0 
 20260416    06:33:26       3     38     51      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     98     56 
 20260416    06:33:27       0     65     77      -     11      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:27       1     52     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     27     15 
 20260416    06:33:27       2     64     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46     10 
 20260416    06:33:27       3     50     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     16 
 20260416    06:33:28       0     48     77      -     12      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     19     23 
 20260416    06:33:28       1     60     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     43      9 
 20260416    06:33:28       2     41     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     63      0 
 20260416    06:33:28       3     66     51      -      9      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     64      3 
 20260416    06:33:30       0     49     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     88      7 
 20260416    06:33:30       1     76     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     22      8 
 20260416    06:33:30       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     63      5 
 20260416    06:33:30       3     50     51      -      9      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     47      0 
 20260416    06:33:31       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:31       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:31       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:31       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:33:33       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:33       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:33       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:33       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:35       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:35       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:35       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:35       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:37       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:37       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:37       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:37       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:40       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:40       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:40       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:40       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:42       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:42       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:42       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:42       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:44       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:44       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:44       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:44       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:46       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:46       1     49     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:46       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:46       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:48       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:48       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:48       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:48       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:50       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:50       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:50       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:50       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:53       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:53       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:53       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:53       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:55       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:55       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:55       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:55       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:33:57       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:57       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:57       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:57       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:33:59       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:33:59       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:33:59       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:33:59       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:34:01       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:34:01       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:34:01       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:34:01       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:34:04       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:34:04       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:34:04       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:34:04       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:34:06       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:34:06       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:34:06       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:34:06       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:34:09       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:34:09       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:34:09       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:34:09       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:34:11       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:34:11       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:34:11       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:34:11       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
