#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:53:43       3     36     51      -     10      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     82     60 
 20260416    06:53:44       0     49     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     50     18 
 20260416    06:53:44       1     61     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     43      0 
 20260416    06:53:44       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     44     10 
 20260416    06:53:44       3     50     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     31     11 
 20260416    06:53:46       0     68     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:53:46       1     52     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0     19 
 20260416    06:53:46       2     54     55      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46     18 
 20260416    06:53:46       3     42     51      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     60     22 
 20260416    06:53:47       0     55     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:53:47       1     49     72      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     62      5 
 20260416    06:53:47       2     64     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0     16 
 20260416    06:53:47       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     96     55 
 20260416    06:53:48       0     49     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     74     11 
 20260416    06:53:48       1     76     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     14      9 
 20260416    06:53:48       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     78      2 
 20260416    06:53:48       3     54     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     19 
 20260416    06:53:50       0     57     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     58     15 
 20260416    06:53:50       1     71     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     38      5 
 20260416    06:53:50       2     41     55      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     22      7 
 20260416    06:53:50       3     36     51      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     39      9 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:53:51       0     66     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:53:51       1     52     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     69      4 
 20260416    06:53:51       2     64     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     71     10 
 20260416    06:53:51       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     82     13 
 20260416    06:53:52       0     63     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      5 
 20260416    06:53:52       1     49     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     27     15 
 20260416    06:53:52       2     69     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     30      5 
 20260416    06:53:52       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66     63 
 20260416    06:53:54       0     50     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     42      0 
 20260416    06:53:54       1     66     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0     19 
 20260416    06:53:54       2     53     55      -      7      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46     19 
 20260416    06:53:54       3     41     51      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     64     22 
 20260416    06:53:55       0     54     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     82      9 
 20260416    06:53:55       1     78     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      7      8 
 20260416    06:53:55       2     64     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     61      6 
 20260416    06:53:55       3     52     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66     63 
 20260416    06:53:56       0     50     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     19     22 
 20260416    06:53:56       1     54     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     48     19 
 20260416    06:53:56       2     56     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      2 
 20260416    06:53:56       3     37     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     50     67 
 20260416    06:53:58       0     52     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     22 
 20260416    06:53:58       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     85     13 
 20260416    06:53:58       2     41     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     85      0 
 20260416    06:53:58       3     37     51      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     96     55 
 20260416    06:53:59       0     49     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     74     11 
 20260416    06:53:59       1     78     72      -     10      3      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     16      0 
 20260416    06:53:59       2     45     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     71     10 
 20260416    06:53:59       3     36     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     82     13 
 20260416    06:54:00       0     63     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     18     22 
 20260416    06:54:00       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     59     18 
 20260416    06:54:00       2     44     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     52     19 
 20260416    06:54:00       3     42     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     64     22 
 20260416    06:54:02       0     66     77      -      6      2      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:02       1     52     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      8     16 
 20260416    06:54:02       2     69     55      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     30      0 
 20260416    06:54:02       3     56     52      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     58     65 
 20260416    06:54:03       0     50     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:03       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:03       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:03       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:05       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:05       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:05       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:05       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:54:08       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:08       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:08       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:08       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:10       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:10       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:10       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:10       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:12       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:12       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:12       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:12       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:14       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:14       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:14       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:14       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:16       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:16       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:16       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:16       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:18       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:18       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:18       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:18       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:20       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:20       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:20       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:20       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:22       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:22       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:22       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:22       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:25       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:25       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:25       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:25       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:27       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:27       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:27       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:27       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:29       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:29       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:29       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:29       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:54:30       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:30       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:30       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:30       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:32       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:32       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:32       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:32       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:34       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:34       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:34       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:34       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:36       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:36       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:36       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:36       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:38       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:38       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:38       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:38       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:41       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:41       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:41       2     41     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:41       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:54:43       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:54:43       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:54:43       2     40     55      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:54:43       3     35     51      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
