#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:53:03       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:03       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:05       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:05       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:05       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:05       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:07       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:07       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:07       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:07       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:09       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:09       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:09       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:09       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:53:11       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:11       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:11       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:11       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:13       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:13       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:13       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:13       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:15       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:15       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:15       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:15       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:17       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:17       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:17       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:17       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:19       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:19       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:19       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:19       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:22       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:22       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:22       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:22       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:24       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:24       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:24       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:24       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:26       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:26       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:26       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:26       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
 20260416    06:53:28       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9703      2      0      -      -      0      0      0 
 20260416    06:53:28       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      -      -      0      0      0 
 20260416    06:53:28       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14173      2      0      0      0      0      0      0 
 20260416    06:53:28       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10485      2      0      0      0      0      0      0 
