#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:28:38       2     40     53      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     71      3 
 20260416    06:28:38       3     52     50      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     15      0 
 20260416    06:28:39       0     55     76      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:39       1     50     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     54      7 
 20260416    06:28:39       2     65     53      -      6      2      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      8      1 
 20260416    06:28:39       3     52     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     15      6 
 20260416    06:28:40       0     48     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0    101      0 
 20260416    06:28:40       1     68     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     78      1 
 20260416    06:28:40       2     59     53      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      6      3 
 20260416    06:28:40       3     54     50      -     10      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     15      0 
 20260416    06:28:41       0     56     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     16 
 20260416    06:28:41       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     54      7 
 20260416    06:28:41       2     63     53      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     14     10 
 20260416    06:28:41       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     40      9 
 20260416    06:28:43       0     47     77      -     10      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      2     18 
 20260416    06:28:43       1     48     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     70      4 
 20260416    06:28:43       2     62     53      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     79      1 
 20260416    06:28:43       3     52     50      -      6      2      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      7     22 
 20260416    06:28:44       0     47     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     42     20 
 20260416    06:28:44       1     51     72      -      6      2      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     82      0 
 20260416    06:28:44       2     50     53      -     10      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     22      6 
 20260416    06:28:44       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     42     69 
 20260416    06:28:45       0     60     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     70      0 
 20260416    06:28:45       1     65     72      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0     16 
 20260416    06:28:45       2     40     53      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0     18 
 20260416    06:28:45       3     35     50      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     15      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:28:47       0     59     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:47       1     51     73      -     12      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     44     10 
 20260416    06:28:47       2     65     53      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     38      7 
 20260416    06:28:47       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     58     66 
 20260416    06:28:48       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     90      7 
 20260416    06:28:48       1     76     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     38     12 
 20260416    06:28:48       2     64     54      -     10      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     38      7 
 20260416    06:28:48       3     36     50      -     10      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     10     21 
 20260416    06:28:49       0     58     77      -      5      2      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     50     17 
 20260416    06:28:49       1     72     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     46     10 
 20260416    06:28:49       2     66     54      -      7      3      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     30      5 
 20260416    06:28:49       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     50     67 
 20260416    06:28:50       0     58     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     66     13 
 20260416    06:28:50       1     78     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     38      8 
 20260416    06:28:50       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     63      5 
 20260416    06:28:50       3     48     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     31     15 
 20260416    06:28:52       0     49     77      -     11      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     13 
 20260416    06:28:52       1     78     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     38      9 
 20260416    06:28:52       2     40     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     62      6 
 20260416    06:28:52       3     53     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66     63 
 20260416    06:28:53       0     47     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     58      8 
 20260416    06:28:53       1     49     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     46      9 
 20260416    06:28:53       2     65     54      -     12      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46     14 
 20260416    06:28:53       3     35     50      -     10      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     82     18 
 20260416    06:28:54       0     47     77      -      8      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     49     18 
 20260416    06:28:54       1     52     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     82      0 
 20260416    06:28:54       2     52     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     15     10 
 20260416    06:28:54       3     36     50      -      9      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     39     15 
 20260416    06:28:56       0     51     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     19     23 
 20260416    06:28:56       1     52     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     82      0 
 20260416    06:28:56       2     49     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      5 
 20260416    06:28:56       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     58     65 
 20260416    06:28:57       0     48     77      -     11      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     50      0 
 20260416    06:28:57       1     63     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     53      8 
 20260416    06:28:57       2     67     54      -     10      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     14      7 
 20260416    06:28:57       3     52     50      -      9      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     31      3 
 20260416    06:28:58       0     47     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      2     23 
 20260416    06:28:58       1     49     73      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     70      3 
 20260416    06:28:58       2     60     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     38      0 
 20260416    06:28:58       3     35     50      -      6      2      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66     63 
 20260416    06:29:00       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:00       1     49     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:00       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:00       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:29:02       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:02       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:02       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:02       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:04       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:04       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:04       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:04       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:06       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:06       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:06       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:06       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:09       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:09       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:09       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:09       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:11       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:11       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:11       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:11       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:13       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:13       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:13       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:13       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:16       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:16       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:16       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:16       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:18       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:18       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:18       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:18       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:20       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:20       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:20       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:20       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:23       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:23       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:23       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:23       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:25       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:25       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:25       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:25       3     34     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:29:27       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:27       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:27       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:27       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:29       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:29       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:29       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:29       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:31       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:31       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:31       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:31       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:33       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:33       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:33       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:33       3     34     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:35       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:35       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:35       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:35       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:37       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:37       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:37       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:37       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:29:39       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:29:39       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:29:39       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:29:39       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
