#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:27:59       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:27:59       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:27:59       3     34     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:00       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:00       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:00       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:00       3     34     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:02       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:02       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:02       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:02       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:05       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:05       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:05       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:05       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:28:07       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:07       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:07       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:07       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:09       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:09       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:09       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:09       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:11       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:11       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:11       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:11       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:13       0     47     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:13       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:13       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:13       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:15       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:15       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:15       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:15       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:17       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:17       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:17       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:17       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:19       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:19       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:19       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:19       3     34     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:21       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:21       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:21       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:21       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:28:23       0     46     76      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:28:23       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:28:23       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:28:23       3     35     49      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
