#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:31:02       0     57     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     79      0 
 20260416    06:31:02       1     52     73      -      8      3      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     30     14 
 20260416    06:31:02       2     67     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     38     10 
 20260416    06:31:02       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     66     63 
 20260416    06:31:04       0     47     77      -     10      4      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     58      0 
 20260416    06:31:04       1     61     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     43     10 
 20260416    06:31:04       2     63     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     30      0 
 20260416    06:31:04       3     50     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     91     57 
 20260416    06:31:05       0     47     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     66     13 
 20260416    06:31:05       1     76     73      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     32      1 
 20260416    06:31:05       2     63     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      6      5 
 20260416    06:31:05       3     36     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     34     54 
 20260416    06:31:06       0     58     77      -      6      2      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      1 
 20260416    06:31:06       1     49     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     84     19 
 20260416    06:31:06       2     50     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     35     13 
 20260416    06:31:06       3     47     50      -      9      3      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     42     69 
 20260416    06:31:08       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0     11     23 
 20260416    06:31:08       1     49     73      -     12      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     84     19 
 20260416    06:31:08       2     47     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     50     14 
 20260416    06:31:08       3     44     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     64      7 
 20260416    06:31:09       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      2     21 
 20260416    06:31:09       1     49     73      -      9      3      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     78      1 
 20260416    06:31:09       2     59     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      5 
 20260416    06:31:09       3     35     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      2     15 
 20260416    06:31:10       0     55     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     12 
 20260416    06:31:10       1     49     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     39     11 
 20260416    06:31:10       2     66     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      9 
 20260416    06:31:10       3     46     51      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     11 
 20260416    06:31:12       0     48     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      9     23 
 20260416    06:31:12       1     49     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     84     19 
 20260416    06:31:12       2     60     54      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      0 
 20260416    06:31:12       3     40     50      -     13      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0     16 
 20260416    06:31:13       0     52     77      -     10      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      5 
 20260416    06:31:13       1     50     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      2     18 
 20260416    06:31:13       2     63     54      -      7      2      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46     13 
 20260416    06:31:13       3     48     50      -     11      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      8      6 
 20260416    06:31:14       0     49     77      -      9      3      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0     17 
 20260416    06:31:14       1     72     73      -     11      4      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0     14      0 
 20260416    06:31:14       2     41     54      -      6      2      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0     46      9 
 20260416    06:31:14       3     54     50      -     12      4      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0     31      6 
 20260416    06:31:16       0     47     77      -      5      2      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:16       1     49     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:16       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:16       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:31:17       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:17       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:17       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:17       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:20       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:20       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:20       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:20       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:22       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:22       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:22       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:22       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:24       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:24       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:24       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:24       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:26       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:26       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:26       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:26       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:28       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:28       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:28       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:28       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:31       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:31       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:31       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:31       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:32       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:32       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:32       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:32       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:35       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:35       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:35       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:35       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:37       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:37       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:37       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:37       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:39       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:39       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:39       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:39       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260416    06:31:41       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:41       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:41       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:41       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:43       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:43       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:43       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:43       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:45       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:45       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:45       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:45       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:47       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:47       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:47       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:47       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:49       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:49       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:49       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:49       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:51       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:51       1     48     72      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:51       2     40     53      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:51       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
 20260416    06:31:54       0     47     77      -      0      0      0      0      -      -    715   1189      0      0   9799      2      0      -      -      0      0      0 
 20260416    06:31:54       1     48     73      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      -      -      0      0      0 
 20260416    06:31:54       2     40     54      -      0      0      0      0      -      -    715   1189      0      0  14269      2      0      0      0      0      0      0 
 20260416    06:31:54       3     35     50      -      0      0      0      0      -      -    715   1189      0      0  10581      2      0      0      0      0      0      0 
