0.00.052.286 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.052.771 W srv  llama_server: -----------------
0.00.052.773 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.052.774 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.052.774 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.052.775 W srv  llama_server: -----------------
0.00.054.141 I srv    load_model: loading model '/home/llm/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.01.467.698 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.01.467.708 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.01.467.721 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.01.467.726 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.01.467.730 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.01.467.745 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.01.467.750 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.01.467.754 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.01.467.758 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.01.467.763 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.01.467.767 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.01.467.793 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.01.467.799 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.01.467.804 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.01.467.816 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.604.533 I cmn          init: llama threadpool init, n_threads = 16
0.06.817.276 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.06.931.980 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.06.938.715 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.06.938.756 I srv  llama_server: model loaded
0.06.938.762 I srv  llama_server: listening on http://127.0.0.1:18081
0.10.418.550 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
5.56.366.855 I slot print_timing: id  0 | task 2012 | n_gen =    255, tg =  10.07 t/s, tg_3s =  10.07 t/s
5.59.446.295 I slot print_timing: id  0 | task 2012 | n_gen =    286, tg =  10.07 t/s, tg_3s =  10.07 t/s
6.02.531.496 I slot print_timing: id  0 | task 2012 | n_gen =    317, tg =  10.07 t/s, tg_3s =  10.05 t/s
6.05.613.453 I slot print_timing: id  0 | task 2012 | n_gen =    348, tg =  10.07 t/s, tg_3s =  10.06 t/s
6.08.695.980 I slot print_timing: id  0 | task 2012 | n_gen =    379, tg =  10.07 t/s, tg_3s =  10.06 t/s
6.11.784.734 I slot print_timing: id  0 | task 2012 | n_gen =    410, tg =  10.06 t/s, tg_3s =  10.04 t/s
6.14.880.850 I slot print_timing: id  0 | task 2012 | n_gen =    440, tg =  10.04 t/s, tg_3s =   9.69 t/s
6.17.926.234 I slot print_timing: id  0 | task 2012 | n_gen =    469, tg =  10.00 t/s, tg_3s =   9.52 t/s
6.20.971.167 I slot print_timing: id  0 | task 2012 | n_gen =    498, tg =   9.98 t/s, tg_3s =   9.52 t/s
6.24.016.826 I slot print_timing: id  0 | task 2012 | n_gen =    527, tg =   9.95 t/s, tg_3s =   9.52 t/s
6.27.062.887 I slot print_timing: id  0 | task 2012 | n_gen =    556, tg =   9.93 t/s, tg_3s =   9.52 t/s
6.30.115.653 I slot print_timing: id  0 | task 2012 | n_gen =    585, tg =   9.90 t/s, tg_3s =   9.50 t/s
6.33.161.467 I slot print_timing: id  0 | task 2012 | n_gen =    614, tg =   9.88 t/s, tg_3s =   9.52 t/s
6.36.207.893 I slot print_timing: id  0 | task 2012 | n_gen =    643, tg =   9.87 t/s, tg_3s =   9.52 t/s
6.39.255.130 I slot print_timing: id  0 | task 2012 | n_gen =    672, tg =   9.85 t/s, tg_3s =   9.52 t/s
6.42.301.160 I slot print_timing: id  0 | task 2012 | n_gen =    701, tg =   9.84 t/s, tg_3s =   9.52 t/s
6.45.347.975 I slot print_timing: id  0 | task 2012 | n_gen =    730, tg =   9.82 t/s, tg_3s =   9.52 t/s
6.48.394.845 I slot print_timing: id  0 | task 2012 | n_gen =    759, tg =   9.81 t/s, tg_3s =   9.52 t/s
6.51.447.159 I slot print_timing: id  0 | task 2012 | n_gen =    788, tg =   9.80 t/s, tg_3s =   9.50 t/s
6.54.511.942 I slot print_timing: id  0 | task 2012 | n_gen =    817, tg =   9.79 t/s, tg_3s =   9.46 t/s
6.57.582.454 I slot print_timing: id  0 | task 2012 | n_gen =    846, tg =   9.78 t/s, tg_3s =   9.44 t/s
7.00.648.503 I slot print_timing: id  0 | task 2012 | n_gen =    875, tg =   9.77 t/s, tg_3s =   9.46 t/s
7.03.712.144 I slot print_timing: id  0 | task 2012 | n_gen =    904, tg =   9.76 t/s, tg_3s =   9.47 t/s
7.06.774.558 I slot print_timing: id  0 | task 2012 | n_gen =    933, tg =   9.75 t/s, tg_3s =   9.47 t/s
7.09.837.026 I slot print_timing: id  0 | task 2012 | n_gen =    962, tg =   9.74 t/s, tg_3s =   9.47 t/s
7.12.897.536 I slot print_timing: id  0 | task 2012 | n_gen =    991, tg =   9.73 t/s, tg_3s =   9.48 t/s
7.13.847.430 I slot print_timing: id  0 | task 2012 | prompt eval time =   74805.36 ms / 17149 tokens (    4.36 ms per token,   229.25 tokens per second)
7.13.847.435 I slot print_timing: id  0 | task 2012 |        eval time =  102699.51 ms /  1000 tokens (  102.80 ms per token,     9.73 tokens per second)
7.13.847.437 I slot print_timing: id  0 | task 2012 |       total time =  177504.87 ms / 18149 tokens
7.13.847.438 I slot print_timing: id  0 | task 2012 |    graphs reused =       2984
7.13.848.418 I slot      release: id  0 | task 2012 | stop processing: n_tokens = 33457, truncated = 0
7.14.211.905 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.501 (> 0.100 thold), f_keep = 0.969
7.14.212.017 I slot launch_slot_: id  0 | task 3023 | processing task, is_child = 0
7.23.085.580 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =   2048, progress = 0.52, t =   8.87 s / 230.80 tokens per second
7.32.029.054 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =   4096, progress = 0.56, t =  17.82 s / 229.89 tokens per second
7.41.174.581 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =   6144, progress = 0.59, t =  26.96 s / 227.87 tokens per second
7.50.540.695 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =   8192, progress = 0.62, t =  36.33 s / 225.50 tokens per second
8.00.539.187 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  10240, progress = 0.65, t =  46.33 s / 221.04 tokens per second
8.10.410.523 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  12288, progress = 0.68, t =  56.20 s / 218.65 tokens per second
8.21.043.560 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  14336, progress = 0.71, t =  66.83 s / 214.51 tokens per second
8.31.155.658 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  16384, progress = 0.75, t =  76.94 s / 212.94 tokens per second
8.41.321.735 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  18432, progress = 0.78, t =  87.11 s / 211.60 tokens per second
8.51.730.329 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  20480, progress = 0.81, t =  97.52 s / 210.01 tokens per second
9.02.304.813 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  22528, progress = 0.84, t = 108.09 s / 208.41 tokens per second
9.13.248.524 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  24576, progress = 0.87, t = 119.04 s / 206.46 tokens per second
9.23.989.410 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  26624, progress = 0.90, t = 129.78 s / 205.15 tokens per second
9.34.929.174 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  28672, progress = 0.94, t = 140.72 s / 203.76 tokens per second
9.45.974.706 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  30720, progress = 0.97, t = 151.76 s / 202.42 tokens per second
9.57.419.742 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  32327, progress = 0.99, t = 163.21 s / 198.07 tokens per second
9.58.481.877 I slot print_timing: id  0 | task 3023 | prompt processing, n_tokens =  32839, progress = 1.00, t = 164.27 s / 199.91 tokens per second
10.16.495.129 I slot print_timing: id  0 | task 3023 | n_gen =    100, tg =   8.56 t/s, tg_3s =   8.65 t/s
10.19.530.972 I slot print_timing: id  0 | task 3023 | n_gen =    126, tg =   8.56 t/s, tg_3s =   8.56 t/s
10.22.566.665 I slot print_timing: id  0 | task 3023 | n_gen =    152, tg =   8.56 t/s, tg_3s =   8.56 t/s
10.25.603.447 I slot print_timing: id  0 | task 3023 | n_gen =    178, tg =   8.56 t/s, tg_3s =   8.56 t/s
10.28.640.181 I slot print_timing: id  0 | task 3023 | n_gen =    204, tg =   8.56 t/s, tg_3s =   8.56 t/s
10.31.675.758 I slot print_timing: id  0 | task 3023 | n_gen =    230, tg =   8.56 t/s, tg_3s =   8.57 t/s
10.34.720.739 I slot print_timing: id  0 | task 3023 | n_gen =    256, tg =   8.56 t/s, tg_3s =   8.54 t/s
10.37.759.794 I slot print_timing: id  0 | task 3023 | n_gen =    282, tg =   8.56 t/s, tg_3s =   8.56 t/s
10.40.800.929 I slot print_timing: id  0 | task 3023 | n_gen =    308, tg =   8.56 t/s, tg_3s =   8.55 t/s
10.43.840.649 I slot print_timing: id  0 | task 3023 | n_gen =    334, tg =   8.56 t/s, tg_3s =   8.55 t/s
10.46.931.572 I slot print_timing: id  0 | task 3023 | n_gen =    360, tg =   8.55 t/s, tg_3s =   8.41 t/s
10.49.955.452 I slot print_timing: id  0 | task 3023 | n_gen =    385, tg =   8.53 t/s, tg_3s =   8.27 t/s
10.52.980.334 I slot print_timing: id  0 | task 3023 | n_gen =    410, tg =   8.51 t/s, tg_3s =   8.26 t/s
10.56.006.351 I slot print_timing: id  0 | task 3023 | n_gen =    435, tg =   8.50 t/s, tg_3s =   8.26 t/s
10.59.030.849 I slot print_timing: id  0 | task 3023 | n_gen =    460, tg =   8.48 t/s, tg_3s =   8.27 t/s
11.02.055.174 I slot print_timing: id  0 | task 3023 | n_gen =    485, tg =   8.47 t/s, tg_3s =   8.27 t/s
11.05.085.994 I slot print_timing: id  0 | task 3023 | n_gen =    510, tg =   8.46 t/s, tg_3s =   8.25 t/s
11.08.109.952 I slot print_timing: id  0 | task 3023 | n_gen =    535, tg =   8.45 t/s, tg_3s =   8.27 t/s
11.11.135.792 I slot print_timing: id  0 | task 3023 | n_gen =    560, tg =   8.44 t/s, tg_3s =   8.26 t/s
11.14.161.076 I slot print_timing: id  0 | task 3023 | n_gen =    585, tg =   8.44 t/s, tg_3s =   8.26 t/s
11.17.186.522 I slot print_timing: id  0 | task 3023 | n_gen =    610, tg =   8.43 t/s, tg_3s =   8.26 t/s
11.20.209.750 I slot print_timing: id  0 | task 3023 | n_gen =    635, tg =   8.42 t/s, tg_3s =   8.27 t/s
11.23.233.559 I slot print_timing: id  0 | task 3023 | n_gen =    660, tg =   8.42 t/s, tg_3s =   8.27 t/s
11.26.258.222 I slot print_timing: id  0 | task 3023 | n_gen =    685, tg =   8.41 t/s, tg_3s =   8.27 t/s
11.29.283.212 I slot print_timing: id  0 | task 3023 | n_gen =    710, tg =   8.41 t/s, tg_3s =   8.26 t/s
11.32.307.281 I slot print_timing: id  0 | task 3023 | n_gen =    735, tg =   8.40 t/s, tg_3s =   8.27 t/s
11.35.338.097 I slot print_timing: id  0 | task 3023 | n_gen =    760, tg =   8.40 t/s, tg_3s =   8.25 t/s
11.38.365.361 I slot print_timing: id  0 | task 3023 | n_gen =    785, tg =   8.39 t/s, tg_3s =   8.26 t/s
11.41.392.173 I slot print_timing: id  0 | task 3023 | n_gen =    810, tg =   8.39 t/s, tg_3s =   8.26 t/s
11.44.420.682 I slot print_timing: id  0 | task 3023 | n_gen =    835, tg =   8.38 t/s, tg_3s =   8.25 t/s
11.47.447.061 I slot print_timing: id  0 | task 3023 | n_gen =    860, tg =   8.38 t/s, tg_3s =   8.26 t/s
11.50.473.256 I slot print_timing: id  0 | task 3023 | n_gen =    885, tg =   8.38 t/s, tg_3s =   8.26 t/s
11.53.499.989 I slot print_timing: id  0 | task 3023 | n_gen =    910, tg =   8.37 t/s, tg_3s =   8.26 t/s
11.56.527.828 I slot print_timing: id  0 | task 3023 | n_gen =    935, tg =   8.37 t/s, tg_3s =   8.26 t/s
11.59.555.459 I slot print_timing: id  0 | task 3023 | n_gen =    960, tg =   8.37 t/s, tg_3s =   8.26 t/s
12.02.582.339 I slot print_timing: id  0 | task 3023 | n_gen =    985, tg =   8.36 t/s, tg_3s =   8.26 t/s
12.04.398.442 I slot print_timing: id  0 | task 3023 | prompt eval time =  170720.62 ms / 32843 tokens (    5.20 ms per token,   192.38 tokens per second)
12.04.398.447 I slot print_timing: id  0 | task 3023 |        eval time =  119465.78 ms /  1000 tokens (  119.59 ms per token,     8.36 tokens per second)
