0.00.056.348 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.056.799 W srv  llama_server: -----------------
0.00.056.801 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.056.802 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.056.802 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.056.802 W srv  llama_server: -----------------
0.00.058.166 I srv    load_model: loading model '/home/llm/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.07.160.192 I cmn          init: llama threadpool init, n_threads = 16
0.07.375.041 I common_speculative_init_result: creating MTP draft context against the target model '/home/llm/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.07.700.569 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.07.817.054 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.08.247.015 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.08.247.075 I srv  llama_server: model loaded
0.08.247.081 I srv  llama_server: listening on http://127.0.0.1:18081
0.10.073.250 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
2.39.840.526 I slot launch_slot_: id  0 | task 1003 | processing task, is_child = 0
2.46.792.862 I slot print_timing: id  0 | task 1003 | n_gen =    100, tg =  17.19 t/s, tg_3s =  17.37 t/s
2.49.876.566 I slot print_timing: id  0 | task 1003 | n_gen =    156, tg =  17.53 t/s, tg_3s =  18.16 t/s
2.52.962.285 I slot print_timing: id  0 | task 1003 | n_gen =    211, tg =  17.61 t/s, tg_3s =  17.82 t/s
2.56.039.580 I slot print_timing: id  0 | task 1003 | n_gen =    255, tg =  16.93 t/s, tg_3s =  14.30 t/s
2.59.120.252 I slot print_timing: id  0 | task 1003 | n_gen =    308, tg =  16.97 t/s, tg_3s =  17.20 t/s
3.02.198.631 I slot print_timing: id  0 | task 1003 | n_gen =    354, tg =  16.68 t/s, tg_3s =  14.94 t/s
3.05.279.394 I slot print_timing: id  0 | task 1003 | n_gen =    407, tg =  16.75 t/s, tg_3s =  17.20 t/s
3.08.362.230 I slot print_timing: id  0 | task 1003 | n_gen =    454, tg =  16.58 t/s, tg_3s =  15.25 t/s
3.11.449.370 I slot print_timing: id  0 | task 1003 | n_gen =    507, tg =  16.64 t/s, tg_3s =  17.17 t/s
3.14.536.495 I slot print_timing: id  0 | task 1003 | n_gen =    561, tg =  16.72 t/s, tg_3s =  17.49 t/s
3.17.621.315 I slot print_timing: id  0 | task 1003 | n_gen =    610, tg =  16.65 t/s, tg_3s =  15.88 t/s
3.20.706.606 I slot print_timing: id  0 | task 1003 | n_gen =    657, tg =  16.54 t/s, tg_3s =  15.23 t/s
3.23.806.376 I slot print_timing: id  0 | task 1003 | n_gen =    718, tg =  16.76 t/s, tg_3s =  19.68 t/s
3.26.891.618 I slot print_timing: id  0 | task 1003 | n_gen =    765, tg =  16.66 t/s, tg_3s =  15.23 t/s
3.29.976.078 I slot print_timing: id  0 | task 1003 | n_gen =    809, tg =  16.51 t/s, tg_3s =  14.27 t/s
3.33.061.054 I slot print_timing: id  0 | task 1003 | n_gen =    855, tg =  16.41 t/s, tg_3s =  14.91 t/s
3.36.145.937 I slot print_timing: id  0 | task 1003 | n_gen =    899, tg =  16.29 t/s, tg_3s =  14.26 t/s
3.39.231.035 I slot print_timing: id  0 | task 1003 | n_gen =    945, tg =  16.22 t/s, tg_3s =  14.91 t/s
3.42.329.905 I slot print_timing: id  0 | task 1003 | n_gen =    993, tg =  16.18 t/s, tg_3s =  15.49 t/s
3.45.423.835 I slot print_timing: id  0 | task 1003 | n_gen =   1050, tg =  16.29 t/s, tg_3s =  18.42 t/s
3.48.514.530 I slot print_timing: id  0 | task 1003 | n_gen =   1100, tg =  16.29 t/s, tg_3s =  16.18 t/s
3.51.605.506 I slot print_timing: id  0 | task 1003 | n_gen =   1148, tg =  16.25 t/s, tg_3s =  15.53 t/s
3.54.675.495 I slot print_timing: id  0 | task 1003 | n_gen =   1199, tg =  16.27 t/s, tg_3s =  16.61 t/s
3.54.770.736 I slot print_timing: id  0 | task 1003 | prompt eval time =    1193.62 ms /    61 tokens (   19.57 ms per token,    51.10 tokens per second)
3.54.770.741 I slot print_timing: id  0 | task 1003 |        eval time =   73736.56 ms /  1200 tokens (   61.50 ms per token,    16.26 tokens per second)
3.54.770.742 I slot print_timing: id  0 | task 1003 |       total time =   74930.19 ms /  1261 tokens
3.54.770.743 I slot print_timing: id  0 | task 1003 |    graphs reused =       1480
3.54.770.746 I slot print_timing: id  0 | task 1003 | draft acceptance = 0.69392 (  696 accepted /  1003 generated), mean len =  2.39
3.54.770.922 I slot      release: id  0 | task 1003 | stop processing: n_tokens = 1260, truncated = 0
3.54.815.394 I srv    operator(): operator(): cleaning up before exit...
