sending incremental file list
Qwen3.5-122B-A10B-Q4_K_M-fused.gguf
         32,768   0%    0.00kB/s    0:00:00  
 25,015,189,504  33%    4.18MB/s    3:11:46  
 25,020,006,400  33%    4.20MB/s    3:10:49  
 25,023,381,504  33%    4.15MB/s    3:13:07  
 25,029,181,440  33%    4.41MB/s    3:01:22  
 25,035,112,448  33%    4.63MB/s    2:52:50  
 25,040,551,936  33%    4.78MB/s    2:47:35  
 25,046,253,568  33%    5.31MB/s    2:30:42  
 25,050,972,160  33%    5.07MB/s    2:37:54  
 25,056,051,200  33%    4.92MB/s    2:42:44  
 25,061,064,704  33%    4.83MB/s    2:45:37  
 25,066,799,104  33%    4.82MB/s    2:45:49  
 25,072,631,808  33%    5.01MB/s    2:39:31  
 25,077,972,992  33%    5.09MB/s    2:37:10  
 25,083,412,480  33%    5.17MB/s    2:34:48  
 25,088,753,664  33%    5.10MB/s    2:36:45  
 25,094,029,312  33%    5.00MB/s    2:39:50  
 25,100,419,072  33%    5.22MB/s    2:33:01  
 25,105,596,416  33%    5.19MB/s    2:34:08  
 25,111,527,424  33%    5.36MB/s    2:29:03  
 25,118,048,256  33%    5.64MB/s    2:21:41  
 25,125,060,608  33%    5.76MB/s    2:18:48  
 25,130,762,240  33%    5.85MB/s    2:16:38  
 25,136,594,944  33%    5.80MB/s    2:17:45  
 25,141,379,072  33%    5.45MB/s    2:26:33  
 25,148,489,728  33%    5.51MB/s    2:25:02  
 25,154,519,040  33%    5.56MB/s    2:23:43  
 25,159,532,544  33%    5.38MB/s    2:28:17  
 25,165,299,712  33%    5.52MB/s    2:24:37  
 25,169,199,104  33%    4.79MB/s    2:46:38  
 25,173,983,232  33%    4.55MB/s    2:55:25  
 25,179,848,704  33%    4.73MB/s    2:48:37  
 25,185,288,192  33%    4.73MB/s    2:48:41  
 25,189,908,480  33%    4.88MB/s    2:43:32  
 25,193,742,336  33%    4.64MB/s    2:51:51  
 25,198,493,696  33%    4.40MB/s    3:01:15  
 25,205,243,904  33%    4.72MB/s    2:48:59  
 25,211,502,592  33%    5.13MB/s    2:35:20  
 25,217,925,120  33%    5.72MB/s    2:19:27  
 25,224,642,560  33%    6.17MB/s    2:09:12  
 25,230,082,048  33%    5.87MB/s    2:15:54  
 25,236,537,344  34%    5.91MB/s    2:14:51  
 25,243,025,408  34%    5.97MB/s    2:13:33  
 25,248,694,272  34%    5.73MB/s    2:19:08  
 25,253,773,312  34%    5.63MB/s    2:21:34  
 25,260,392,448  34%    5.65MB/s    2:21:06  
 25,266,421,760  34%    5.54MB/s    2:23:46  
 25,271,304,192  34%    5.29MB/s    2:30:28  
 25,276,121,088  34%    5.23MB/s    2:32:19  
 25,280,151,552  34%    4.62MB/s    2:52:21  
 25,285,328,896  34%    4.32MB/s    3:04:31  
 25,290,080,256  34%    4.30MB/s    3:04:59  
 25,294,340,096  34%    4.17MB/s    3:10:57  
 25,300,238,336  34%    4.60MB/s    2:52:55  
 25,306,300,416  34%    4.92MB/s    2:41:44  
 25,311,707,136  34%    5.03MB/s    2:38:08  
 25,317,146,624  34%    5.31MB/s    2:29:52  
 25,323,601,920  34%    5.44MB/s    2:26:23  
 25,329,303,552  34%    5.33MB/s    2:29:08  
 25,337,659,392  34%    6.10MB/s    2:10:29  
 25,343,950,848  34%    6.30MB/s    2:06:16  
 25,350,733,824  34%    6.40MB/s    2:04:15  
 25,360,433,152  34%    7.36MB/s    1:48:02  
 25,368,887,296  34%    7.40MB/s    1:47:28  
 25,375,735,808  34%    7.54MB/s    1:45:21  
 25,380,683,776  34%    7.08MB/s    1:52:11  
 25,385,369,600  34%    5.83MB/s    2:16:12  
 25,390,678,016  34%    5.08MB/s    2:36:28  
 25,396,609,024  34%    4.87MB/s    2:43:17  
 25,402,343,424  34%    5.05MB/s    2:37:13  
 25,407,356,928  34%    5.14MB/s    2:34:36  
 25,412,861,952  34%    5.21MB/s    2:32:29  
 25,419,251,712  34%    5.31MB/s    2:29:41  
 25,425,641,472  34%    5.47MB/s    2:25:12  
 25,431,605,248  34%    5.74MB/s    2:18:15  
 25,437,437,952  34%    5.81MB/s    2:16:32  
 25,442,713,600  34%    5.56MB/s    2:22:49  
 25,448,415,232  34%    5.38MB/s    2:27:29  
 25,453,690,880  34%    5.23MB/s    2:31:50  
 25,459,359,744  34%    5.14MB/s    2:34:19  
 25,464,963,072  34%    5.23MB/s    2:31:46  
 25,469,517,824  34%    4.97MB/s    2:39:46  
 25,474,727,936  34%    4.94MB/s    2:40:29  
 25,480,560,640  34%    5.03MB/s    2:37:42  
 25,486,163,968  34%    4.98MB/s    2:39:15  
 25,490,751,488  34%    5.00MB/s    2:38:40  
 25,496,584,192  34%    5.13MB/s    2:34:31  
 25,501,990,912  34%    5.01MB/s    2:38:18  
 25,508,577,280  34%    5.28MB/s    2:30:00  
 25,515,753,472  34%    5.89MB/s    2:14:37  
 25,523,290,112  34%    6.31MB/s    2:05:38  
 25,531,908,096  34%    7.09MB/s    1:51:43  
 25,539,969,024  34%    7.44MB/s    1:46:28  
 25,549,963,264  34%    8.10MB/s    1:37:50  
 25,558,482,944  34%    8.30MB/s    1:35:22  
 25,568,149,504  34%    8.53MB/s    1:32:49  
 25,577,390,080  34%    8.82MB/s    1:29:47  
 25,584,435,200  34%    8.14MB/s    1:37:17  
 25,590,726,656  34%    7.59MB/s    1:44:13  
 25,596,592,128  34%    6.69MB/s    1:58:15  
 25,601,015,808  34%    5.52MB/s    2:23:18  
 25,606,684,672  34%    5.21MB/s    2:31:55  
 25,612,713,984  34%    5.17MB/s    2:32:53  
 25,618,186,240  34%    5.09MB/s    2:35:30  
 25,624,182,784  34%    5.47MB/s    2:24:36  
 25,628,803,072  34%    5.12MB/s    2:34:26  
 25,633,751,040  34%    4.85MB/s    2:43:00  
 25,638,797,312  34%    4.68MB/s    2:48:48  
 25,643,352,064  34%    4.37MB/s    3:00:55  
 25,650,036,736  34%    4.92MB/s    2:40:39  
 25,653,673,984  34%    4.64MB/s    2:50:30  
 25,656,819,712  34%    4.26MB/s    3:05:29  
 25,662,259,200  34%    4.48MB/s    2:56:31  
 25,667,764,224  34%    4.21MB/s    3:07:44  
 25,673,138,176  34%    4.60MB/s    2:51:38  
 25,678,446,592  34%    5.10MB/s    2:34:53  
 25,683,132,416  34%    4.90MB/s    2:41:20  
 25,687,326,720  34%    4.59MB/s    2:52:05  
 25,693,061,120  34%    4.70MB/s    2:48:07  
 25,699,188,736  34%    4.91MB/s    2:40:44  
 25,706,168,320  34%    5.48MB/s    2:24:06  
 25,712,918,528  34%    6.07MB/s    2:10:07  
 25,719,209,984  34%    6.20MB/s    2:07:17  
 25,725,468,672  34%    6.23MB/s    2:06:46  
 25,730,482,176  34%    5.74MB/s    2:17:33  
 25,736,413,184  34%    5.56MB/s    2:21:50  
 25,742,671,872  34%    5.49MB/s    2:23:49  
 25,746,178,048  34%    4.84MB/s    2:42:57  
 25,752,338,432  34%    5.12MB/s    2:34:00  
 25,757,876,224  34%    5.01MB/s    2:37:28  
 25,763,643,392  34%    4.93MB/s    2:39:57  
 25,769,508,864  34%    5.50MB/s    2:23:26  
 25,775,013,888  34%    5.33MB/s    2:27:47  
 25,780,224,000  34%    5.27MB/s    2:29:39  
 25,785,466,880  34%    5.10MB/s    2:34:28  
 25,790,939,136  34%    5.01MB/s    2:37:15  
 25,796,182,016  34%    4.94MB/s    2:39:27  
 25,801,719,808  34%    5.01MB/s    2:37:07  
 25,805,651,968  34%    4.76MB/s    2:45:26  
 25,810,829,312  34%    4.67MB/s    2:48:36  
 25,815,547,904  34%    4.58MB/s    2:52:08  
 25,821,380,608  34%    4.66MB/s    2:49:07  
 25,826,328,576  34%    4.87MB/s    2:41:40  
 25,831,440,384  34%    4.87MB/s    2:41:36  
 25,837,240,320  34%    5.12MB/s    2:33:50  
 25,843,367,936  34%    5.16MB/s    2:32:30  
 25,850,216,448  34%    5.64MB/s    2:19:27  
 25,856,376,832  34%    5.89MB/s    2:13:42  
 25,862,635,520  34%    6.00MB/s    2:11:10  
 25,869,025,280  34%    6.09MB/s    2:09:12  
 25,875,316,736  34%    5.96MB/s    2:12:01  
 25,882,165,248  34%    6.10MB/s    2:08:52  
 25,887,604,736  34%    5.91MB/s    2:13:08  
 25,893,011,456  34%    5.68MB/s    2:18:33  
 25,898,713,088  34%    5.54MB/s    2:21:55  
 25,905,594,368  34%    5.57MB/s    2:21:02  
 25,911,951,360  34%    5.79MB/s    2:15:42  
 25,916,833,792  34%    5.63MB/s    2:19:42  
 25,922,535,424  34%    5.62MB/s    2:19:48  
 25,926,893,568  34%    5.02MB/s    2:36:34  
 25,932,529,664  34%    4.84MB/s    2:42:14  
 25,938,231,296  34%    5.07MB/s    2:35:00  
 25,944,162,304  34%    5.12MB/s    2:33:23  
 25,950,420,992  34%    5.55MB/s    2:21:26  
 25,955,827,712  34%    5.48MB/s    2:23:18  
 25,960,742,912  34%    5.27MB/s    2:29:04  
 25,965,232,128  34%    4.92MB/s    2:39:26  
 25,970,671,616  34%    4.73MB/s    2:45:52  
 25,977,257,984  35%    5.01MB/s    2:36:43  
 25,983,516,672  35%    5.35MB/s    2:26:48  
 25,989,906,432  35%    5.80MB/s    2:15:21  
 25,996,656,640  35%    6.14MB/s    2:07:54  
 26,001,440,768  35%    5.74MB/s    2:16:40  
 26,007,109,632  35%    5.48MB/s    2:23:12  
 26,013,237,248  35%    5.43MB/s    2:24:31  
 26,019,725,312  35%    5.34MB/s    2:26:49  
 26,026,147,840  35%    5.70MB/s    2:17:40  
 26,033,356,800  35%    6.17MB/s    2:07:09  
 26,038,566,912  35%    5.95MB/s    2:11:45  
 26,044,465,152  35%    5.84MB/s    2:14:18  
 26,050,985,984  35%    5.85MB/s    2:13:53  
 26,056,687,616  35%    5.52MB/s    2:22:01  
 26,062,848,000  35%    5.74MB/s    2:16:29  
 26,067,763,200  35%    5.50MB/s    2:22:33  
 26,073,694,208  35%    5.35MB/s    2:26:29  
 26,079,232,000  35%    5.31MB/s    2:27:34  
 26,086,080,512  35%    5.46MB/s    2:23:34  
 26,091,454,464  35%    5.57MB/s    2:20:34  
 26,096,041,984  35%    5.27MB/s    2:28:36  
 26,101,907,456  35%    5.36MB/s    2:26:13  
 26,107,838,464  35%    5.15MB/s    2:32:08  
 26,113,769,472  35%    5.28MB/s    2:28:17  
 26,119,929,856  35%    5.68MB/s    2:17:49  
 26,125,729,792  35%    5.66MB/s    2:18:21  
 26,131,791,872  35%    5.70MB/s    2:17:20  
 26,138,411,008  35%    5.84MB/s    2:13:53  
 26,144,735,232  35%    5.87MB/s    2:13:12  
 26,151,649,280  35%    6.14MB/s    2:07:28  
 26,159,775,744  35%    6.61MB/s    1:58:16  
 26,167,345,152  35%    6.86MB/s    1:53:57  
 26,171,768,832  35%    6.43MB/s    2:01:40  
 26,176,978,944  35%    6.02MB/s    2:09:54  
 26,182,680,576  35%    5.44MB/s    2:23:47  
 26,187,890,688  35%    4.85MB/s    2:41:00  
 26,193,821,696  35%    5.21MB/s    2:30:01  
 26,199,359,488  35%    5.30MB/s    2:27:30  
 26,205,290,496  35%    5.37MB/s    2:25:36  
 26,211,680,256  35%    5.65MB/s    2:18:17  
 26,217,807,872  35%    5.67MB/s    2:17:49  
 26,224,721,920  35%    5.96MB/s    2:10:58  
 26,230,554,624  35%    5.94MB/s    2:11:32  
 26,238,255,104  35%    6.25MB/s    2:04:59  
 26,246,348,800  35%    6.73MB/s    1:55:59  
 26,255,556,608  35%    7.26MB/s    1:47:33  
 26,263,650,304  35%    7.78MB/s    1:40:20  
 26,272,727,040  35%    8.10MB/s    1:36:20  
 26,281,017,344  35%    8.15MB/s    1:35:46  
 26,288,947,200  35%    7.77MB/s    1:40:24  
 26,294,878,208  35%    7.15MB/s    1:49:01  
 26,303,201,280  35%    6.98MB/s    1:51:46  
 26,309,689,344  35%    6.57MB/s    1:58:40  
 26,318,209,024  35%    6.82MB/s    1:54:21  
 26,327,318,528  35%    7.64MB/s    1:42:00  
 26,335,838,208  35%    7.73MB/s    1:40:52  
 26,344,882,176  35%    8.26MB/s    1:34:16  
 26,352,091,136  35%    7.92MB/s    1:38:21  
 26,360,020,992  35%    7.65MB/s    1:41:51  
 26,368,147,456  35%    7.50MB/s    1:43:53  
 26,374,504,448  35%    6.92MB/s    1:52:32  
 26,381,713,408  35%    6.94MB/s    1:52:11  
 26,387,775,488  35%    6.54MB/s    1:58:57  
 26,393,968,640  35%    6.10MB/s    2:07:41  
 26,400,030,720  35%    6.03MB/s    2:08:57  
 26,406,191,104  35%    5.80MB/s    2:14:11  
 26,412,580,864  35%    5.83MB/s    2:13:21  
 26,418,544,640  35%    5.79MB/s    2:14:23  
 26,422,345,728  35%    5.24MB/s    2:28:32  
 26,430,668,800  35%    5.60MB/s    2:18:59  
 26,438,336,512  35%    5.91MB/s    2:11:28  
 26,443,939,840  35%    5.82MB/s    2:13:32  
 26,449,870,848  35%    6.34MB/s    2:02:41  
 26,456,358,912  35%    6.07MB/s    2:08:00  
 26,461,372,416  35%    5.45MB/s    2:22:34  
 26,467,368,960  35%    5.58MB/s    2:19:13  
 26,473,398,272  35%    5.56MB/s    2:19:52  
 26,480,148,480  35%    5.62MB/s    2:18:20  
 26,486,800,384  35%    6.01MB/s    2:09:18  
 26,492,698,624  35%    5.96MB/s    2:10:24  
 26,498,170,880  35%    5.82MB/s    2:13:27  
 26,503,118,848  35%    5.40MB/s    2:23:55  
 26,508,820,480  35%    5.16MB/s    2:30:19  
 26,515,210,240  35%    5.27MB/s    2:27:10  
 26,519,601,152  35%    5.06MB/s    2:33:19  
 26,524,811,264  35%    5.13MB/s    2:31:23  
 26,529,431,552  35%    4.88MB/s    2:39:07  
 26,534,313,984  35%    4.52MB/s    2:51:34  
 26,540,310,528  35%    4.91MB/s    2:38:10  
 26,545,881,088  35%    4.99MB/s    2:35:29  
 26,551,353,344  35%    5.17MB/s    2:29:58  
 26,557,349,888  35%    5.42MB/s    2:23:10  
 26,563,084,288  35%    5.35MB/s    2:25:05  
 26,569,670,656  35%    5.59MB/s    2:18:50  
 26,575,142,912  35%    5.60MB/s    2:18:32  
 26,579,959,808  35%    5.37MB/s    2:24:27  
 26,586,349,568  35%    5.54MB/s    2:19:57  
 26,593,067,008  35%    5.57MB/s    2:19:11  
 26,599,784,448  35%    5.87MB/s    2:12:06  
 26,606,174,208  35%    6.22MB/s    2:04:37  
 26,610,925,568  35%    5.79MB/s    2:13:46  
 26,616,823,808  35%    5.60MB/s    2:18:18  
 26,622,656,512  35%    5.40MB/s    2:23:27  
 26,627,997,696  35%    5.17MB/s    2:29:49  
 26,633,338,880  35%    5.34MB/s    2:24:57  
 26,638,614,528  35%    5.15MB/s    2:30:18  
 26,643,595,264  35%    4.90MB/s    2:38:04  
 26,649,231,360  35%    4.97MB/s    2:35:53  
 26,653,753,344  35%    4.76MB/s    2:42:39  
 26,659,586,048  35%    4.92MB/s    2:37:18  
 26,666,336,256  35%    5.37MB/s    2:24:00  
 26,672,529,408  35%    5.50MB/s    2:20:41  
 26,677,772,288  35%    5.66MB/s    2:16:41  
 26,683,670,528  35%    5.69MB/s    2:16:04  
 26,690,519,040  35%    5.72MB/s    2:15:07  
 26,697,138,176  35%    5.80MB/s    2:13:25  
 26,702,741,504  35%    5.87MB/s    2:11:50  
 26,707,460,096  35%    5.57MB/s    2:18:50  
 26,711,752,704  35%    4.97MB/s    2:35:27  
 26,716,831,744  36%    4.63MB/s    2:46:56  
 26,722,009,088  36%    4.53MB/s    2:50:29  
 26,727,251,968  36%    4.66MB/s    2:45:55  
 26,732,363,776  36%    4.85MB/s    2:39:15  
 26,736,820,224  36%    4.69MB/s    2:44:39  
 26,742,390,784  36%    4.81MB/s    2:40:32  
 26,748,059,648  36%    4.90MB/s    2:37:42  
 26,753,204,224  36%    4.91MB/s    2:37:22  
 26,758,348,800  36%    5.08MB/s    2:31:58  
 26,764,017,664  36%    5.11MB/s    2:31:11  
 26,770,571,264  36%    5.31MB/s    2:25:18  
 26,775,650,304  36%    5.30MB/s    2:25:40  
 26,780,368,896  36%    5.19MB/s    2:28:48  
 26,784,858,112  36%    4.91MB/s    2:37:15  
 26,790,232,064  36%    4.64MB/s    2:46:18  
 26,795,278,336  36%    4.59MB/s    2:48:15  
 26,800,914,432  36%    4.81MB/s    2:40:29  
 26,806,714,368  36%    4.99MB/s    2:34:41  
 26,811,564,032  36%    4.89MB/s    2:37:47  
 26,817,462,272  36%    5.11MB/s    2:30:55  
 26,820,542,464  36%    4.53MB/s    2:50:13  
 26,826,244,096  36%    4.63MB/s    2:46:45  
 26,832,863,232  36%    5.02MB/s    2:33:36  
 26,838,237,184  36%    4.91MB/s    2:36:57  
 26,843,381,760  36%    5.37MB/s    2:23:32  
 26,849,771,520  36%    5.53MB/s    2:19:21  
 26,856,128,512  36%    5.47MB/s    2:20:47  
 26,862,977,024  36%    5.83MB/s    2:12:15  
 26,870,185,984  36%    6.33MB/s    2:01:39  
 26,875,822,080  36%    5.96MB/s    2:09:11  
 26,880,016,384  36%    5.42MB/s    2:22:01  
 26,884,046,848  36%    4.78MB/s    2:41:00  
 26,888,175,616  36%    4.06MB/s    3:09:43  
 26,892,566,528  36%    3.89MB/s    3:18:10  
 26,896,138,240  36%    3.63MB/s    3:32:19  
 26,901,479,424  36%    3.91MB/s    3:16:53  
 26,906,361,856  36%    4.06MB/s    3:09:52  
 26,910,982,144  36%    4.10MB/s    3:07:37  
 26,916,290,560  36%    4.64MB/s    2:45:47  
 26,921,500,672  36%    4.63MB/s    2:46:17  
 26,926,612,480  36%    4.74MB/s    2:42:21  
 26,931,920,896  36%    4.82MB/s    2:39:32  
 26,936,803,328  36%    4.76MB/s    2:41:39  
 26,942,177,280  36%    4.79MB/s    2:40:42  
 26,948,239,360  36%    4.95MB/s    2:35:20  
 26,954,956,800  36%    5.36MB/s    2:23:28  
 26,959,904,768  36%    5.35MB/s    2:23:49  
 26,965,540,864  36%    5.41MB/s    2:22:11  
 26,971,930,624  36%    5.56MB/s    2:18:18  
 26,976,976,896  36%    5.18MB/s    2:28:20  
 26,982,449,152  36%    5.35MB/s    2:23:43  
 26,988,281,856  36%    5.33MB/s    2:24:18  
 26,993,197,056  36%    4.97MB/s    2:34:43  
 26,997,817,344  36%    4.84MB/s    2:38:47  
 27,003,650,048  36%    4.87MB/s    2:37:45  
 27,009,155,072  36%    4.84MB/s    2:38:51  
 27,015,217,152  36%    5.10MB/s    2:30:36  
 27,020,034,048  36%    5.17MB/s    2:28:38  
 27,025,244,160  36%    5.00MB/s    2:33:34  
 27,030,028,288  36%    4.84MB/s    2:38:38  
 27,034,845,184  36%    4.50MB/s    2:50:29  
 27,040,874,496  36%    4.78MB/s    2:40:32  
 27,044,872,192  36%    4.57MB/s    2:48:06  
 27,049,721,856  36%    4.58MB/s    2:47:32  
 27,054,604,288  36%    4.67MB/s    2:44:26  
 27,058,896,896  36%    4.24MB/s    3:01:09  
 27,064,238,080  36%    4.55MB/s    2:48:44  
 27,069,153,280  36%    4.54MB/s    2:48:58  
 27,074,068,480  36%    4.53MB/s    2:49:32  
 27,078,524,928  36%    4.56MB/s    2:48:19  
 27,083,964,416  36%    4.57MB/s    2:47:54  
 27,089,895,424  36%    4.85MB/s    2:38:06  
 27,092,254,720  36%    4.24MB/s    3:00:43  
 27,097,235,456  36%    4.40MB/s    2:54:23  
 27,101,298,688  36%    4.08MB/s    3:07:51  
 27,105,263,616  36%    3.61MB/s    3:32:29  
 27,109,687,296  36%    4.10MB/s    3:06:45  
 27,114,995,712  36%    4.19MB/s    3:02:56  
 27,120,893,952  36%    4.55MB/s    2:48:31  
 27,126,431,744  36%    4.91MB/s    2:36:01  
 27,132,002,304  36%    5.20MB/s    2:27:29  
 27,137,998,848  36%    5.32MB/s    2:24:04  
 27,143,536,640  36%    5.29MB/s    2:24:44  
 27,147,894,784  36%    4.98MB/s    2:33:46  
 27,153,498,112  36%    4.97MB/s    2:34:09  
 27,159,166,976  36%    4.90MB/s    2:36:11  
 27,164,606,464  36%    4.88MB/s    2:36:58  
 27,168,997,376  36%    4.91MB/s    2:35:59  
 27,174,436,864  36%    4.85MB/s    2:37:50  
 27,179,057,152  36%    4.54MB/s    2:48:41  
 27,183,677,440  36%    4.38MB/s    2:54:44  
 27,189,706,752  36%    4.77MB/s    2:40:23  
 27,194,556,416  36%    4.66MB/s    2:44:16  
 27,200,520,192  36%    5.07MB/s    2:30:50  
 27,206,156,288  36%    5.29MB/s    2:24:32  
 27,212,316,672  36%    5.33MB/s    2:23:28  
 27,218,608,128  36%    5.68MB/s    2:14:45  
 27,223,457,792  36%    5.41MB/s    2:21:25  
 27,228,897,280  36%    5.37MB/s    2:22:25  
 27,233,157,120  36%    4.90MB/s    2:35:58  
 27,236,859,904  36%    4.28MB/s    2:58:49  
 27,240,955,904  36%    4.10MB/s    3:06:30  
 27,245,510,656  36%    3.91MB/s    3:15:44  
 27,249,147,904  36%    3.75MB/s    3:24:03  
 27,253,932,032  36%    4.01MB/s    3:10:32  
 27,258,781,696  36%    4.15MB/s    3:04:07  
 27,262,943,232  36%    4.03MB/s    3:09:27  
 27,267,825,664  36%    4.31MB/s    2:57:06  
 27,273,265,152  36%    4.47MB/s    2:50:50  
 27,278,245,888  36%    4.54MB/s    2:48:19  
 27,282,997,248  36%    4.68MB/s    2:43:04  
 27,288,797,184  36%    4.90MB/s    2:35:45  
 27,295,186,944  36%    5.07MB/s    2:30:42  
 27,301,216,256  36%    5.30MB/s    2:23:56  
 27,306,754,048  36%    5.50MB/s    2:18:41  
 27,312,226,304  36%    5.47MB/s    2:19:31  
 27,318,124,544  36%    5.42MB/s    2:20:43  
 27,323,596,800  36%    5.30MB/s    2:24:01  
 27,329,495,040  36%    5.39MB/s    2:21:41  
 27,335,294,976  36%    5.46MB/s    2:19:45  
 27,340,144,640  36%    5.21MB/s    2:26:22  
 27,346,173,952  36%    5.33MB/s    2:23:01  
 27,352,203,264  36%    5.37MB/s    2:22:04  
 27,358,232,576  36%    5.42MB/s    2:20:44  
 27,363,147,776  36%    5.43MB/s    2:20:21  
 27,368,652,800  36%    5.31MB/s    2:23:38  
 27,374,780,416  36%    5.33MB/s    2:22:58  
 27,381,432,320  36%    5.50MB/s    2:18:41  
 27,385,790,464  36%    5.35MB/s    2:22:29  
 27,390,902,272  36%    5.25MB/s    2:25:12  
 27,396,472,832  36%    5.12MB/s    2:28:46  
 27,401,748,480  36%    4.78MB/s    2:39:15  
 27,407,220,736  36%    5.06MB/s    2:30:26  
 27,412,987,904  36%    5.24MB/s    2:25:22  
 27,419,148,288  36%    5.30MB/s    2:23:41  
 27,424,718,848  36%    5.31MB/s    2:23:30  
 27,429,208,064  36%    5.08MB/s    2:29:54  
 27,434,909,696  36%    5.03MB/s    2:31:29  
 27,440,611,328  36%    4.98MB/s    2:32:53  
 27,446,214,656  36%    5.05MB/s    2:30:44  
 27,451,883,520  36%    5.31MB/s    2:23:14  
 27,457,093,632  36%    5.24MB/s    2:25:14  
 27,462,664,192  37%    5.21MB/s    2:26:05  
 27,468,562,432  37%    5.25MB/s    2:24:55  
 27,474,264,064  37%    5.25MB/s    2:24:46  
 27,480,326,144  37%    5.45MB/s    2:19:41  
 27,485,372,416  37%    5.32MB/s    2:22:51  
 27,491,401,728  37%    5.38MB/s    2:21:19  
 27,497,562,112  37%    5.47MB/s    2:19:02  
 27,503,493,120  37%    5.44MB/s    2:19:38  
 27,509,882,880  37%    5.74MB/s    2:12:27  
 27,515,551,744  37%    5.63MB/s    2:15:06  
 27,521,384,448  37%    5.59MB/s    2:15:50  
 27,527,905,280  37%    5.72MB/s    2:12:52  
 27,534,753,792  37%    5.83MB/s    2:10:14  
 27,541,766,144  37%    6.19MB/s    2:02:43  
 27,548,844,032  37%    6.48MB/s    1:57:11  
 27,554,742,272  37%    6.35MB/s    1:59:34  
 27,560,443,904  37%    6.09MB/s    2:04:42  
 27,565,981,696  37%    5.73MB/s    2:12:25  
 27,571,224,576  37%    5.21MB/s    2:25:41  
 27,575,844,864  37%    4.91MB/s    2:34:38  
 27,580,432,384  37%    4.65MB/s    2:43:07  
 27,585,478,656  37%    4.55MB/s    2:46:58  
 27,589,738,496  37%    4.39MB/s    2:52:48  
 27,594,784,768  37%    4.48MB/s    2:49:12  
 27,600,158,720  37%    4.62MB/s    2:44:08  
 27,604,746,240  37%    4.51MB/s    2:48:11  
 27,610,808,320  37%    4.92MB/s    2:34:09  
 27,615,297,536  37%    4.79MB/s    2:38:13  
 27,620,802,560  37%    4.88MB/s    2:35:20  
 27,628,077,056  37%    5.50MB/s    2:17:48  
 27,633,254,400  37%    5.29MB/s    2:23:17  
 27,638,595,584  37%    5.45MB/s    2:19:05  
 27,643,510,784  37%    5.29MB/s    2:23:08  
 27,648,950,272  37%    4.88MB/s    2:35:17  
 27,654,979,584  37%    5.07MB/s    2:29:28  
 27,661,467,648  37%    5.40MB/s    2:20:19  
 27,666,350,080  37%    5.39MB/s    2:20:35  
 27,672,641,536  37%    5.59MB/s    2:15:26  
 27,679,129,600  37%    5.70MB/s    2:12:47  
 27,685,650,432  37%    5.68MB/s    2:13:16  
 27,691,909,120  37%    6.00MB/s    2:06:10  
 27,697,512,448  37%    5.82MB/s    2:10:04  
 27,703,017,472  37%    5.61MB/s    2:15:00  
 27,709,276,160  37%    5.57MB/s    2:15:51  
 27,714,813,952  37%    5.42MB/s    2:19:41  
 27,720,908,800  37%    5.55MB/s    2:16:26  
 27,726,381,056  37%    5.55MB/s    2:16:24  
 27,731,394,560  37%    5.25MB/s    2:23:59  
 27,735,851,008  37%    5.00MB/s    2:31:11  
 27,741,847,552  37%    4.93MB/s    2:33:28  
 27,748,139,008  37%    5.09MB/s    2:28:42  
 27,753,381,888  37%    5.10MB/s    2:28:15  
 27,758,723,072  37%    5.28MB/s    2:23:05  
 27,763,965,952  37%    5.15MB/s    2:26:48  
 27,769,339,904  37%    4.96MB/s    2:32:18  
 27,774,877,696  37%    5.04MB/s    2:29:59  
 27,780,710,400  37%    5.17MB/s    2:26:17  
 27,786,838,016  37%    5.38MB/s    2:20:22  
 27,792,932,864  37%    5.56MB/s    2:15:53  
 27,799,158,784  37%    5.75MB/s    2:11:28  
 27,805,777,920  37%    5.95MB/s    2:07:00  
 27,811,610,624  37%    5.85MB/s    2:09:08  
 27,817,213,952  37%    5.70MB/s    2:12:21  
 27,823,734,784  37%    5.77MB/s    2:10:57  
 27,828,191,232  37%    5.26MB/s    2:23:38  
 27,833,040,896  37%    5.05MB/s    2:29:33  
 27,838,316,544  37%    4.98MB/s    2:31:29  
 27,843,330,048  37%    4.64MB/s    2:42:30  
 27,848,769,536  37%    4.86MB/s    2:35:20  
 27,854,471,168  37%    5.06MB/s    2:29:00  
 27,859,615,744  37%    5.04MB/s    2:29:40  
 27,865,776,128  37%    5.30MB/s    2:22:22  
 27,871,150,080  37%    5.28MB/s    2:22:46  
 27,877,769,216  37%    5.50MB/s    2:17:05  
 27,882,848,256  37%    5.46MB/s    2:18:06  
 27,888,812,032  37%    5.39MB/s    2:19:55  
 27,891,924,992  37%    4.83MB/s    2:36:00  
 27,897,528,320  37%    4.59MB/s    2:44:17  
 27,902,181,376  37%    4.49MB/s    2:47:49  
 27,907,555,328  37%    4.39MB/s    2:51:51  
 27,912,962,048  37%    4.96MB/s    2:31:49  
 27,919,613,952  37%    5.21MB/s    2:24:35  
 27,925,741,568  37%    5.57MB/s    2:15:19  
 27,931,869,184  37%    5.71MB/s    2:11:49  
 27,935,997,952  37%    5.40MB/s    2:19:30  
 27,941,732,352  37%    5.19MB/s    2:25:10  
 27,948,515,328  37%    5.33MB/s    2:21:16  
 27,954,774,016  37%    5.33MB/s    2:21:21  
