0.00.142.634 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.143.153 W srv  llama_server: -----------------
0.00.143.155 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.143.156 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.143.156 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.143.156 W srv  llama_server: -----------------
0.00.144.488 I srv    load_model: loading model '/home/ubuntu/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.11.948.689 I cmn          init: llama threadpool init, n_threads = 16
0.12.243.141 I common_speculative_init_result: creating MTP draft context against the target model '/home/ubuntu/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.12.328.243 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.12.430.911 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.12.555.957 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.12.556.031 I srv  llama_server: model loaded
0.12.556.037 I srv  llama_server: listening on http://127.0.0.1:18081
0.15.585.914 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.54.761.474 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.244 (> 0.100 thold), f_keep = 0.840
0.54.761.514 I slot launch_slot_: id  0 | task 112 | processing task, is_child = 0
0.59.678.677 I slot print_timing: id  0 | task 112 | prompt processing, n_tokens =   1462, progress = 0.74, t =   3.43 s / 426.06 tokens per second
1.03.590.632 I slot print_timing: id  0 | task 112 | prompt processing, n_tokens =   1974, progress = 1.00, t =   5.09 s / 388.03 tokens per second
1.06.952.389 I slot print_timing: id  0 | task 112 | prompt eval time =    9133.43 ms /  1978 tokens (    4.62 ms per token,   216.57 tokens per second)
1.06.952.395 I slot print_timing: id  0 | task 112 |        eval time =    3057.41 ms /    64 tokens (   48.53 ms per token,    20.61 tokens per second)
1.06.952.396 I slot print_timing: id  0 | task 112 |       total time =   12190.84 ms /  2042 tokens
1.06.952.401 I slot print_timing: id  0 | task 112 |    graphs reused =        113
1.06.952.405 I slot print_timing: id  0 | task 112 | draft acceptance = 0.95349 (   41 accepted /    43 generated), mean len =  2.86
1.06.952.494 I slot      release: id  0 | task 112 | stop processing: n_tokens = 2041, truncated = 0
1.07.000.062 I srv    operator(): operator(): cleaning up before exit...
